,Unnamed: 0,base_new,base_lat,transl,POS
2220,6207,көкэклэ,kɵkekle,насмерть,adv
2221,6213,көкэсэклий,kɵkeseklij,изо.всех.сил,adv
2222,6228,көмнепки,kɵmn'epki,вкось,adv
2223,6289,көтэпки,kɵtepki,в.гору,adv
2224,5501,кабас,kabas,моментально.сломившись,adv
2225,5528,кадагач,kadagač,тесно,adv
2226,5540,када̄рач,kadarač,вплотную,adv
2227,5575,ка̄кэмэй,kakemej,жаль.ну.и.жизнь.же.ничего.не.поделаешь,adv
2228,5589,калбинь,kalbin',широко,adv
2229,5596,ка̄лдан,kaldan,хрип,adv
2230,5620,калтапки,kaltapki,вдоль,adv
2231,5623,калтас,kaltas,расколовшись.пополам.моментально,adv
2232,5642,ка̄мэй,kamej,жаль,adv
2233,5640,кампа̄с,kampas,вдребезги,adv
2234,5648,канданя,kandan'a,задрав.голову.и.вытянув.шею.о.человеке.олене,adv
2235,5702,капус,kapus,плашмя,adv
2236,5738,касагат,kasagat,непременно,adv
2237,5745,касалан,kasalan,хрип,adv
2238,5516,кавас,kawas,моментально.расплющившись,adv
2239,6607,кэ̄лбуӈчинь,kelbuŋčin',прыгая.по.глубокому.снегу,adv
2240,6616,кэ̄лмэлнюми,kelmeln'umi,со.слугами,adv
2241,6625,кэмнэнь,kemnen',в.обнимку,adv
2242,6640,кэ̄нелидмэр,ken'elidmer,еще.хуже,adv
2243,6641,кэ̄нелидмэрэч,ken'elidmereč,еще.хуже,adv
2244,6658,кэнтэрэгич,kenteregič,сбоку,adv
2245,6585,кэ̄вуӈчиникэ̄н,kewuŋčiniken,вплавь,adv
2246,5819,килунь,kilun',спокойно,adv
2247,5825,кимань,kiman',наготове,adv
2248,5830,кимчач,kimčač,наготове,adv
2249,5902,киргасанда̄й,kirgasandaj,изгрызть,adv
2250,5926,кӣсаканду,kisakandu,до.костей,adv
2251,6117,коӈдэс,koŋdes,сразу.отломив,adv
2252,6341,кубэччи,kubečči,целиком,adv
2253,6343,кубэччур,kubeččur,целиком,adv
2254,6340,кубэчич,kubečič,целиком,adv
2255,6339,кубэчин,kubečin,всего,adv
2256,6364,кӯк-кук,kuk-kuk,налево.команда.собакам,adv
2257,6368,кукатаӈчин,kukataŋčin,как.руковицы,adv
2258,6403,кулэг,kuleg,свободно.легко,adv
2259,6405,кулэгэч,kulegeč,свободно,adv
2260,6416,кумдырэлкэн,kumdɨrelken,с.козырьком,adv
2261,6434,кумтэ̄пки,kumtepki,вверх.дном,adv
2262,6458,кунявкань,kun'awkan',едучи.со.средней.скоростью,adv
2263,7663,мякли,m'akli,около.десяти,adv
2264,7664,мякли-да-тит,m'akli-da-tit,до.десяти,adv
2265,7697,мярмань,m'arman',на.десять.частей,adv
2266,7703,мятал,m'atal,по.десять,adv
2267,7168,мө̄гич,mɵgič,как.вода,adv
2268,7204,мө̄рэчич,mɵrečič,обильно,adv
2269,6742,ма,ma,на.возьми,adv
2270,6820,манакат,manakat,наконец,adv
2271,6838,манручинь,manručin',старательно,adv
2272,6881,маӈчилань,maŋčilan',терпеливо,adv
2273,6883,маӈчинь,maŋčin',терпеливо,adv
2274,6939,машинно-тракторнай,mašinno-traktornaj,машинно.тракторный,adv
2275,7484,мэдэнь,meden',чутко,adv
2276,7539,мэльчис,melčis,развалившись.совершенно,adv
2277,7521,мэллэс,melles,вдребезги,adv
2278,7545,мэ̄ндукий,mendukij,от.себя.кроме.себя,adv
2279,7547,мэндулэй,mendulej,к.себе.до.себя,adv
2280,7546,мэ̄ндулий,mendulij,через.себя.за.себя,adv
2281,7574,мэнэкэкэн,menekeken,понемногу,adv
2282,7573,мэнэккэн,menekken,понемногу,adv
2283,7553,мэ̄нмэкэнди,menmekenďi,в.одиночку,adv
2284,7555,мэ̄ннюми,menn'umi,с.собой,adv
2285,7563,мэ̄нтэкий,mentekij,к.себе,adv
2286,7612,мэ̄рдукур,merdukur,от.себя.кроме.себя,adv
2287,7614,мэ̄рдулэвур,merdulewur,к.себе,adv
2288,7613,мэ̄рдуливур,merduliwur,через.себя.за.себя,adv
2289,7645,мэрэтич,meretič,вокруг,adv
2290,7611,мэргэчич,mergečič,умно,adv
2291,7598,мэргэнь,mergen',вдумчиво,adv
2292,7597,мэргэнды,mergendɨ,мысленно,adv
2293,7604,мэргэтникэн,mergetniken,вдумчиво,adv
2294,7622,мэ̄рнюмур,mern'umur,с.собой,adv
2295,7624,мэ̄ртэкивур,mertekiwur,к.себе,adv
2296,7025,миндук,minduk,от.иеня,adv
2297,7027,миндулэ,mindule,ко.мне,adv
2298,7026,миндули,minduli,по.мне,adv
2299,7058,мӣнэсэтлэ,minesetle,давно.надрезанный,adv
2300,7035,минкэнэ,minkene,сначала.мою,adv
2301,7036,миннюн,minn'un,со.мной,adv
2302,7040,минтэки,minteki,ко.мне,adv
2303,7044,минутатан,minutatan,поминутно,adv
2304,7151,моӈардач,moŋardač,близко,adv
2305,7233,мудмалан,mudmalan,в.самом.деле,adv
2306,7247,муйгич,mujgič,с.краю,adv
2307,7273,муктэс,muktes,сразу,adv
2308,7292,мулаке-е,mulak'e-je,жаль,adv
2309,7295,мула̄нь,mulan',жаль,adv
2310,7349,мундук,munduk,от.нас,adv
2311,7351,мундулэ,mundule,к.нм,adv
2312,7350,мундули,munduli,через.нас,adv
2313,7415,мурур,murur,жалко.о.съеденном,adv
2314,7431,мутнюн,mutn'un,с.нами,adv
2315,7439,муттэки,mutteki,к.нам.нам,adv
2316,7436,муттук,muttuk,от.нас,adv
2317,7438,муттулэ,muttule,к.нам.до.нас,adv
2318,7437,муттули,muttuli,к.нам.до.нас,adv
2319,8787,нядач,n'adač,поздно,adv
2320,8785,нядадмар,n'adadmar,позже,adv
2321,8786,нядадмарач,n'adadmarač,позже,adv
2322,8798,няксукан,n'aksukan,мало.помалу,adv
2323,8799,няксукань,n'aksukan',мало,adv
2324,8805,нялакчач,n'alakčač,в.свежем.виде,adv
2325,8829,нямаке,n'amak'e,ой.как.тепло,adv
2326,8871,ня̄н-да,n'an-da,опять,adv
2327,8874,ня̄накунь,n'anakun',спокойно,adv
2328,8880,ня̄нук,n'anuk,снизу,adv
2329,8889,ня̄ӈач,n'aŋač,спокойно,adv
2330,8920,ня̄рмань,n'arman',метко,adv
2331,7963,недялитэннэ,n'eďalitenne,еженедельно,adv
2332,7965,нейдалин,n'ejdalin,рядом,adv
2333,8037,несэчич,n'esečič,счастливо,adv
2334,7919,нёбас,n'obas,добела,adv
2335,7943,нёгач,n'ogač,впереди,adv
2336,7971,нёкадыч,n'okadɨč,по.якутски,adv
2337,8765,ню̄чидыч,n'učidɨč,по.русски,adv
2338,8672,нюмар,n'umar,стыдно,adv
2339,8730,нюӈэкли,n'uŋekli,около.шести,adv
2340,8739,нюӈэрмэ̄н,n'uŋermen,в.шесть.рядов,adv
2341,8740,нюӈэтэл,n'uŋetel,по.шесть,adv
2342,8715,нюӈсэгчэч,n'uŋsegčeč,согласованно,adv
2343,8751,ню̄рмань,n'urman',крадучись,adv
2344,8313,нөкчэгчин,nɵkčegčin,как.бахрома,adv
2345,8331,нӫнь,nӫn',нельзя,adv
2346,8330,нө̄нун,nɵnun,вдвоем.с.младшим,adv
2347,7724,набда,nabda,в.клочья,adv
2348,7735,набдас,nabdas,так.что.разодрался.до.дыр,adv
2349,7776,надакли,nadakli,около.семи,adv
2350,7777,на̄далий,nadalij,в.случае.нужды,adv
2351,7792,надарман,nadarman,в.семь.рядов,adv
2352,7793,надатал,nadatal,по.семь,adv
2353,7843,намасач,namasač,ловко,adv
2354,7865,на̄нтар,nantar,как.ни.в.чем.не.бывало,adv
2355,7901,насас,nasas,обрывая,adv
2356,8505,нэбдэку,nebdeku,с.вырванныит.клочьями,adv
2357,8516,нэбдэс,nebdes,сразу.вырвав,adv
2358,8517,нэбдэс,nebdes,так,adv
2359,8559,нэ̄ич,neič,снова,adv
2360,8598,нэмкунь,nemkun',тонко,adv
2361,8609,нэмтэс,nemtes,быстро.проломив,adv
2362,8118,нимэ,nime,по.соседству,adv
2363,8209,нисач,nisač,счастливо,adv
2364,8218,нисэчич,nisečič,счастливо,adv
2365,8252,нокутникан,nokutnikan,на.весу,adv
2366,8263,нонмакан,nonmakan,с.самого.начала,adv
2367,8450,нумакач,numakač,смирно,adv
2368,8494,нусуӈэч,nusuŋeč,неуклюже,adv
2369,9146,ӈя̄ич,ŋ'aič,снизу,adv
2370,9147,ӈя̄йда,ŋ'ajda,под,adv
2371,9148,ӈя̄ла,ŋ'ala,внизу,adv
2372,9151,ӈя̄ли,ŋ'ali,внизу.по.берегу,adv
2373,9152,ӈя̄н,ŋ'an,внизу.на.берегу,adv
2374,9153,ӈя̄ски,ŋ'aski,под.гору,adv
2375,8954,ӈе̄йда,ŋ'ejda,под.горой,adv
2376,8955,ӈе̄йдалан,ŋ'ejdalan,внизу,adv
2377,8957,ӈе̄ла,ŋ'ela,внизу,adv
2378,8958,ӈе̄ли,ŋ'eli,внизу,adv
2379,8959,ӈе̄н,ŋ'en,внизу,adv
2380,8960,ӈе̄нук,ŋ'enuk,снизу,adv
2381,8934,ӈа̄гич,ŋagič,снизу,adv
2382,8940,ӈа̄лач,ŋalač,вручную,adv
2383,8950,ӈа̄ски̇,ŋaski̇,вниз,adv
2384,9077,ӈэ̄лэмэ-ке̄,ŋeleme-k'e,ой.как.страшно,adv
2385,9078,ӈэ̄лэмэ-сӣ,ŋeleme-si,как.страшно,adv
2386,9092,ӈэмтэс,ŋemtes,быстро.пробив,adv
2387,9112,ӈэнчэлэн,ŋenčelen,после.того.как.он.пошел,adv
2388,9117,ӈэнэ̄дин,ŋeneďin,прямо,adv
2389,9130,ӈэ̄рилрэкэн,ŋerilreken,когда.рассветет,adv
2390,9140,ӈэ̄ринду,ŋerindu,засветло,adv
2391,9141,ӈэ̄риндулэ,ŋerindule,засветло,adv
2392,9004,ӈонапки,ŋonapki,вдоль,adv
2393,9007,ӈо̄сиӈа,ŋosiŋa,сладко.пахнущий,adv
2394,9036,ӈӯлэс,ŋules,заалев,adv
2395,9038,ӈӯнаг,ŋunag,прямо,adv
2396,9056,ӈӯнэч,ŋuneč,прямо,adv
2397,9046,ӈӯнэкэн,ŋuneken,через.некоторое.время,adv
2398,9155,о̄,o,очень,adv
2399,9159,о-м-э,o-m-e,очень,adv
2400,9170,обдакан,obdakan,вволю,adv
2401,9822,о̄ч,oč,очень,adv
2402,9828,о̄чалан,očalan,после,adv
2403,9254,одяке,oďak'e,скорей,adv
2404,9229,одакан,odakan,до.остановки,adv
2405,9228,одакан,odakan,вволю,adv
2406,9258,одяника̄н,oďanikan,бережливо,adv
2407,9838,о̄я,oja,много,adv
2408,9860,о̄яч,ojač,много,adv
2409,9857,о̄яракан,ojarakan,много,adv
2410,9291,ойдадун,ojdadun,поверх,adv
2411,9294,ойдун,ojdun,сверху,adv
2412,9290,ойгидадун,ojgidadun,поверх,adv
2413,9320,о̄к-та,ok-ta,когда.либо,adv
2414,9321,о̄к-ул,ok-ul,когда.либо,adv
2415,9342,о̄кан,okan,вплоть,adv
2416,9351,о̄карап,okarap,с.каких.пор,adv
2417,9352,о̄карлан,okarlan,до.каких.пор,adv
2418,9353,окас,okas,так.что.переломился,adv
2419,9358,ока̄ткич,okatkič,с.реки,adv
2420,9362,ока̄ттук,okattuk,от.реки,adv
2421,9371,о̄ки-да,oki-da,много,adv
2422,9500,оляч,ol'ač,вольно,adv
2423,9396,олаки,olaki,вверх.по.реке,adv
2424,9399,олалдариди,olaldariďi,с.перепугу,adv
2425,9409,о̄лань,olan',мастерски,adv
2426,9450,олда̄ӈич,oldaŋič,сбоку,adv
2427,9452,олда̄пки,oldapki,набок,adv
2428,9434,олгич,olgič,сверху,adv
2429,9440,олгусуке̄-е,olgusuk'e-je,ой.как.сухо,adv
2430,9458,олин,olin,в.верховьях.реки,adv
2431,9460,олинук,olinuk,сверху,adv
2432,9465,олла,olla,в.верховьях.реки,adv
2433,9466,олли,olli,вверху,adv
2434,9492,олукаду,olukadu,вдруг,adv
2435,9548,о̄н-кы,on-kɨ,вероятно,adv
2436,9580,о̄нки,onki,навзничь,adv
2437,9588,о̄нматмачинь,onmatmačin',по.очереди,adv
2438,9585,о̄нматматникан,onmatmatnikan,по.очереди,adv
2439,9591,онняки,onn'aki,вниз.лицом,adv
2440,9688,орандачипки,orandačipki,на.четвереньках,adv
2441,9701,ораттыч,orattɨč,по.эвенски,adv
2442,9796,о̄таникан,otanikan,ошибочно,adv
2443,10423,пөлпэс,pɵlpes,так.что.вскочил,adv
2444,10394,плюс,pl'us,плюс,adv
2445,10418,пот-пот,pot-pot,вперед.окрик,adv
2446,11289,төбэмкудмэр,tɵbemkudmer,более.низкий,adv
2447,11314,төгэӈчинь,tɵgeŋčin',осторожно,adv
2448,11313,төгэӈчиникэн,tɵgeŋčiniken,осторожно,adv
2449,11317,төгэри,tɵgeri,облоко,adv
2450,11301,төгсэгчин,tɵgsegčin,как.облако,adv
2451,11341,төлдэдукун,tɵldedukun,извне,adv
2452,11340,төлдэгидин,tɵldegiďin,извне,adv
2453,11350,төлэ̄ски,tɵleski,наружу,adv
2454,11338,төлгич,tɵlgič,снаружи,adv
2455,11346,төлинук,tɵlinuk,извне,adv
2456,11348,төллэ,tɵlle,снаружи,adv
2457,11347,төлли,tɵlli,снаружи,adv
2458,11358,төмтэс,tɵmtes,насквозь,adv
2459,11366,төнӈэс,tɵnŋes,сразу.оторвать,adv
2460,11377,төӈэс,tɵŋes,насквозь,adv
2461,11385,тө̄рдэ̄м,tɵrdem,как.земля,adv
2462,11389,төртэ̄ннэ,tɵrtenne,в.разных.местах,adv
2463,10625,табдаку,tabdaku,с.дырой.насквозь,adv
2464,10627,табдас,tabdas,насквозь,adv
2465,10876,тачикан,tačikan,настолько,adv
2466,10878,тачимур,tačimur,так,adv
2467,10879,тачин,tačin,настолько,adv
2468,10880,тачин-да,tačin-da,также,adv
2469,10882,тачиннукан,tačinnukan,непременно,adv
2470,10668,таду,tadu,там.тогда,adv
2471,10670,тадук,taduk,оттуда.затем,adv
2472,10669,тадувур,taduwur,на.том.месте,adv
2473,10682,так,tak,направо.окрик.при.управлении.собачьей.упряжкой,adv
2474,10685,так-так,tak-tak,направо,adv
2475,10728,тал,tal,насквозь,adv
2476,10730,тала,tala,там.туда,adv
2477,10743,тала̄чич,talačič,счастливо,adv
2478,10731,талагич,talagič,счастливо,adv
2479,10739,тала̄нь,talan',счастливо,adv
2480,10753,тали,tali,там,adv
2481,11857,тямагань,ťamagan',вплавь,adv
2482,11874,тя̄ӈчинь,ťaŋčin',вплавь,adv
2483,11873,тя̄ӈчиникан,ťaŋčinikan,вплавь,adv
2484,10799,таӈника̄н,taŋnikan,при.чтении,adv
2485,10811,таӈулкан,taŋulkan,с.меньшим.количеством,adv
2486,10820,тап-тап,tap-tap,насквозь,adv
2487,10828,таракам,tarakam,тогда,adv
